1,1,34668423
0,0,33768074
0,0,31234532
0,0,27084385
0,0,35450070
2,2,33622308
3,3,34357217
2,2,31563758
1,1,34595168
3,2,30748264
1,1,36309590
2,2,40676457
1,1,28234975
0,0,27195644
0,0,26131685
1,1,29485229
1,1,30418094
2,2,25564567
1,1,37468538
1,1,33766725
0,0,25650325
1,1,37198597
1,1,35393334
1,1,29524071
2,2,42768967
1,1,35065057
0,0,36140989
3,3,47356283
1,1,30921587
2,2,44227656
0,0,30195736
0,0,27406474
2,2,36814340
1,1,29101641
1,1,31766226
0,0,38159931
1,1,32859524
1,1,29378034
1,1,26719452
1,1,31988094
1,1,37144462
0,0,31487993
0,0,31526668
0,0,35205734
0,0,29595020
0,0,30455034
1,1,33674040
0,0,38531343
0,0,29302509
1,1,35135581
1,1,41739328
0,0,20734211
1,1,35269513
0,0,28955899
1,1,37854205
1,0,36556129
1,1,33351767
1,1,36299314
2,2,39637961
0,0,28009151
0,0,38729837
1,1,37673711
0,0,27455864
2,2,38281250
1,1,47153402
0,0,30356725
1,1,31206957
1,1,36974631
1,1,23319043
0,0,25343285
1,1,35540682
2,2,33403637
0,0,17979923
1,1,29813025
0,0,23703624
0,0,18397472
0,0,32085633
1,1,31105306
1,1,27350790
1,1,21726329
0,0,34637993
1,1,33052424
0,0,29477796
2,2,34166533
1,1,30532089
0,0,30290294
1,1,33220183
1,1,28406925
0,0,27944147
0,0,32920497
0,0,30803401
1,1,34177160
0,0,39662137
0,0,25238886
2,2,42061046
0,0,21913620
0,0,35870449
1,1,39147112
0,0,28338950
2,2,37454135
0,0,27574931
1,1,24521966
3,3,32677046
1,1,31625594
2,2,42412935
2,1,33449886
2,1,39385408
1,1,35137707
0,0,29195285
0,0,33114808
1,1,28814064
0,0,34209461
3,3,31533847
0,0,27420486
0,0,40360384
1,1,30890673
1,1,30683391
1,1,32874537
0,0,32513448
0,0,32181348
1,1,33068325
1,1,31875489
2,2,37006934
1,1,31251103
0,0,31617313
2,2,39112258
1,1,28571884
1,1,28972632
1,1,32768821
1,1,38970464
3,3,40557684
2,2,36433586
1,1,33047115
1,1,38053034
5,4,34019426
2,2,30481376
1,1,33789318
1,1,36432236
2,2,30924162
0,0,23934895
2,2,41656495
1,1,28427753
3,2,38167803
1,1,30574661
2,2,33430538
2,2,35158669
1,1,30172664
0,0,27444763
2,2,30448841
1,1,31240811
1,0,38574741
1,1,30960851
2,1,32549649
0,0,30399123
0,0,21055436
2,2,33446092
1,1,32402454
1,1,32431963
0,0,31587157
0,0,36114662
2,2,34201447
0,0,25239365
1,1,31888724
3,3,40294748
2,1,34591534
1,1,40222775
3,3,41923649
0,0,32469225
0,0,28924360
2,2,34987269
0,0,31227656
1,1,31447707
2,2,27584457
2,1,41687616
1,1,31709518
1,1,23627774
1,1,30516913
2,2,26110933
1,1,32221300
1,1,30085625
1,1,36413651
1,1,30473466
1,1,31031678
2,2,31960050
0,0,36066014
0,0,22538663
1,1,29806750
1,1,33601900
1,1,33626278
0,0,30429022
1,1,35674121
0,0,25279722
2,2,31882028
1,1,34909412
1,1,33207105
1,1,41444360
1,1,33839675
1,1,35825195
3,2,34380859
0,0,34408475
0,0,26428228
0,0,28943758
3,3,38288053
1,1,32389767
1,1,33292767
0,0,31407789
1,1,31212403
2,2,41087121
2,2,34026183
0,0,27749865
0,0,32217623
0,0,34038172
2,2,43357728
1,1,32436922
0,0,33652638
3,3,37760657
2,2,34878026
1,1,41837084
1,1,28527503
0,0,27522980
2,1,26551393
1,1,28929772
1,1,36136139
3,3,39147331
0,0,26187880
0,0,27953489
2,2,34758596
1,1,32219921
1,1,31433806
0,0,44662076
1,1,35633766
2,2,39668983
1,1,41361129
0,0,34031803
1,1,24574274
2,1,34280576
1,1,28643553
3,3,35795320
2,2,35564077
0,0,31445579
1,1,30535035
1,1,28937756
0,0,25578426
1,1,29931295
2,2,29519215
0,0,34873949
1,1,35681931
0,0,28838614
1,1,28208935
1,1,30395754
0,0,37184862
1,1,35227815
1,1,33880399
1,1,31800367
3,3,38711665
0,0,32275622
0,0,30060212
1,1,30637537
0,0,31515984
1,1,34532218
0,0,27181861
1,1,24809198
0,0,37234464
1,1,30263415
1,1,33452977
2,2,30130949
0,0,27362105
1,1,30455801
1,1,37931209
1,1,35337338
1,1,33867628
1,1,29501534
2,2,26434361
2,2,47136053
2,2,35929499
0,0,36319894
1,1,17949675
1,1,27577843
1,1,29884510
1,1,24400209
1,1,33339024
2,2,40085450
1,1,36183225
1,1,30493461
