2,2,35805180
1,1,43312378
0,0,35838141
1,1,37381397
1,1,40542021
2,2,45618161
2,2,43378226
0,0,30504085
0,0,34460779
2,2,38850979
1,1,31457069
1,1,37584246
0,0,34941989
1,1,42309956
0,0,24978537
2,2,38407691
1,1,36669397
1,1,44283500
0,0,39167398
0,0,27961647
1,1,42767518
2,2,37348186
0,0,41094865
1,1,40440406
0,0,33416562
0,0,21141440
1,1,44641780
0,0,30078800
1,1,33121658
1,1,25607078
1,1,34722116
0,0,41519784
0,0,28611334
0,0,31539834
0,0,39771713
2,2,34507282
2,2,34425761
0,0,35104273
0,0,34838266
1,1,35922838
1,1,36783834
0,0,36946657
0,0,42107765
2,2,37181317
1,1,36883773
1,1,37920374
1,1,41184571
1,1,38076246
2,2,37420136
0,0,27520717
0,0,31525885
0,0,43428048
1,1,34009136
0,0,40724304
1,1,30631320
1,1,34736752
1,1,44840771
2,2,40873697
0,0,26514934
0,0,32502994
2,1,34249034
0,0,31902549
2,2,39285011
2,2,36417970
1,1,46927691
1,1,36757336
1,1,32899925
0,0,39006574
2,2,40331651
0,0,32685283
1,1,36968232
1,1,33215639
1,1,34362847
1,1,41781738
1,1,41168424
0,0,33674894
0,0,41788945
1,1,44965467
1,1,50758354
0,0,35884131
1,1,36225844
2,2,40821574
0,0,33782892
1,1,42831499
0,0,37486805
0,0,33717043
0,0,35574739
2,2,42543663
0,0,33781980
2,2,36959644
1,1,33512144
1,1,39482832
0,0,40546947
1,1,33772229
2,1,44530171
0,0,26778747
1,1,31759240
2,2,37706235
1,1,35312649
0,0,36777272
2,2,30328543
1,1,39178631
1,1,40188979
0,0,31014236
1,1,43116687
1,1,46154933
1,1,43429356
0,0,42125350
0,0,27995156
0,0,30282905
1,1,33197965
1,1,32321931
0,0,34807938
2,2,35964923
2,2,37409386
0,0,30812139
0,0,26483303
0,0,33854648
0,0,30896047
0,0,35862411
1,1,45571739
0,0,28560605
1,1,34334627
0,0,36413253
1,1,26470287
2,2,35278994
0,0,27351741
1,1,29873025
0,0,28021862
1,1,44396730
1,1,39316102
1,1,42252279
1,1,36695418
1,1,43739485
4,3,45035287
0,0,35717131
2,2,35413620
0,0,41880818
1,1,34949459
0,0,24164800
0,0,29295144
1,1,42228002
2,2,40511111
0,0,35671497
1,1,26503232
0,0,34530339
0,0,32397978
0,0,39945625
1,1,39869434
1,1,33671090
1,1,43004868
1,1,32620978
2,2,34557149
0,0,27926100
0,0,33256757
1,1,36529204
1,1,39283309
1,1,34638104
0,0,34104614
1,1,43694481
0,0,31013373
0,0,31499770
1,1,45174759
1,1,43717095
1,1,43017809
2,2,44324694
1,1,28192906
1,1,27892940
1,1,36998872
1,1,36483805
1,1,40956899
0,0,35663868
1,1,34653882
1,1,31937521
1,1,38225649
1,1,37021018
1,1,43753094
1,1,34927657
0,0,29040670
2,2,41484512
1,1,38775106
0,0,35155135
1,1,32984855
0,0,48225370
0,0,38292796
1,1,36393940
0,0,32845929
1,1,33304781
2,2,34864347
1,1,49084227
1,1,35971920
1,1,42786637
2,2,37091082
0,0,40697464
0,0,37941351
4,4,36105939
0,0,31002948
1,1,34538180
1,1,31521255
1,1,34460248
1,1,33363022
0,0,38319569
0,0,35048501
0,0,38444681
0,0,31773394
0,0,31842764
1,1,34514617
1,1,42000037
0,0,35837954
2,2,36112262
1,1,35628679
0,0,33880321
1,1,29720644
0,0,31525286
2,2,32883991
0,0,37377738
0,0,32970128
0,0,40253300
0,0,37945930
1,1,40866140
1,1,34353043
1,1,34528956
3,3,42520740
0,0,33176358
0,0,31716381
0,0,31337604
1,1,47680423
0,0,26380442
1,1,34009896
0,0,35294035
1,1,40644956
0,0,36028472
0,0,41355723
2,2,33468166
1,0,35928637
0,0,39021537
0,0,36798372
2,2,35298990
0,0,34941876
0,0,32405014
1,1,40872141
0,0,26882640
1,1,37945583
3,3,29618211
0,0,29848524
1,1,36128690
2,2,43551391
1,1,31167121
0,0,34896745
0,0,32819371
